"","tmp.hash","tmp.tx","wholetax.tg"
"201","4bb401d277071aa1b8197bf3b52f295ecc486d3f","Taxon_201","Metazoa__NA__NA__NA__NA__NA__NA"
"202","79ebd60d654981cda6985df0dcfb0f954ca1070b","Taxon_202","Metazoa__NA__NA__NA__NA__NA__NA"
"203","f11ca95dc07f5cecb757874ac6d1ce7b925abe80","Taxon_203","Metazoa__NA__NA__NA__NA__NA__NA"
"204","53eb729272c88058990f4cdd9aac361531c687af","Taxon_204","Metazoa__NA__NA__NA__NA__NA__NA"
"205","3f736e155b5826d83094c19d2261743a727e43e5","Taxon_205","Metazoa__NA__NA__NA__NA__NA__NA"
"206","df987bc5dcefe172be744ee92d7d5ae95cf5a7ed","Taxon_206","Metazoa__NA__NA__NA__NA__NA__NA"
"207","02a87cccdd14ae9539b4a7fa71c31948a93ea523","Taxon_207","Metazoa__Platyhelminthes__NA__Tricladida__Geoplanidae__NA__NA"
"208","f9a37abfea2b19ff16d258150286222064bdf78a","Taxon_208","Metazoa__NA__NA__NA__NA__NA__NA"
"209","3228e222e94cb2c59c4d25af7e118fb94f7e8cb3","Taxon_209","Metazoa__Annelida__Clitellata__Haplotaxida__Lumbricidae__Eiseniella__Eiseniella tetraedra"
"210","5cfe107c89468defa58638d672d97dffcb089830","Taxon_210","Metazoa__NA__NA__NA__NA__NA__NA"
"211","703c3de79d1ef0f7a3abb153f7f7f94a3f5f0e95","Taxon_211","Metazoa__Annelida__Clitellata__Haplotaxida__NA__NA__NA"
"212","e3519f75e63b1726817f19a83fc9afab9d1b0871","Taxon_212","Metazoa__NA__NA__NA__NA__NA__NA"
"213","3a376c0c1c3a4baa13ca6bd49b9b11d3fdbf3457","Taxon_213","Metazoa__NA__NA__NA__NA__NA__NA"
"214","0519925609aba2cac8d0ffcf4151b05cbd8fbd6d","Taxon_214","Metazoa__NA__NA__NA__NA__NA__NA"
"215","76b9f29297e493853298f8fa757f995379b42763","Taxon_215","Metazoa__NA__NA__NA__NA__NA__NA"
"216","5acf6578238596946abeaa18789c6664629ce7f9","Taxon_216","Metazoa__NA__NA__NA__NA__NA__NA"
"217","121a13b5353f17473e16e6a1e95ccac13666a77c","Taxon_217","Metazoa__NA__NA__NA__NA__NA__NA"
"218","162a7ab14a4a76073a3b969950aa8d01a17dae98","Taxon_218","Metazoa__Chordata__Mammalia__Didelphimorphia__Didelphidae__Didelphis__Didelphis virginiana"
"219","254e2b254b56d277589b21b4f9f343c94b15fb23","Taxon_219","Metazoa__NA__NA__NA__NA__NA__NA"
"220","02d12f75c193ed77928be78b89f0f156104bdfce","Taxon_220","Metazoa__NA__NA__NA__NA__NA__NA"
"221","b5a57f9dd166025bd1a5229be3bb6eddb56f408b","Taxon_221","Metazoa__Arthropoda__Insecta__Diptera__Chironomidae__NA__NA"
"222","14bcff7fb3982682226979dd1c3c4b12c60197cb","Taxon_222","Metazoa__NA__NA__NA__NA__NA__NA"
"223","bc2e05d45be2f15ec62db013c7262aaa605820f6","Taxon_223","Metazoa__NA__NA__NA__NA__NA__NA"
"224","83d1c119a2d6a682f5592269ce49af531628bd4d","Taxon_224","Metazoa__NA__NA__NA__NA__NA__NA"
"225","081f24ab5ac6447436564661b2cab7a9a7fd3d23","Taxon_225","Metazoa__NA__NA__NA__NA__NA__NA"
"226","95f7ee13da91f54ca761067f7e6171cc9f7f5d98","Taxon_226","Metazoa__Arthropoda__Hexanauplia__Cyclopoida__Cyclopidae__NA__NA"
"227","8b40a25fff75c95ca4df8302009e7def505d61ba","Taxon_227","Metazoa__Cnidaria__Hydrozoa__Leptothecata__Campanulariidae__Clytia__Clytia hemisphaerica"
"228","b79d8ca0327ebda487edac753180621858fd86fb","Taxon_228","Metazoa__Arthropoda__NA__NA__NA__NA__NA"
"229","b5139c94a553c0d99c7214e22bd8ec1796973262","Taxon_229","Metazoa__NA__NA__NA__NA__NA__NA"
"230","eea4dd7de36f44af4d5328819ca85ee5ccf48884","Taxon_230","Metazoa__NA__NA__NA__NA__NA__NA"
"231","202c02e94c8e87e4e06536e68c0ec597a345c3c6","Taxon_231","Metazoa__NA__NA__NA__NA__NA__NA"
"232","0a702a822db28cd4478dcca3d152dffa57dd04a6","Taxon_232","Metazoa__NA__NA__NA__NA__NA__NA"
"233","49d797f517bc6b0f23870f58487e98348d507536","Taxon_233","Metazoa__Arthropoda__Insecta__Hemiptera__NA__NA__NA"
"234","def01370efabef2d9d3ce56387f22a3657dcc1c8","Taxon_234","Metazoa__Cnidaria__Hydrozoa__NA__NA__NA__NA"
"235","e1bd3bd53a7c73dbf081a08d53db8c04b663b575","Taxon_235","Metazoa__Cnidaria__NA__NA__NA__NA__NA"
"236","ef3f6e6940d0dd938a333646acdbda8790ccd44b","Taxon_236","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"237","1788c788e1abc4399aff558e34e5ff8edc2b54a1","Taxon_237","Metazoa__NA__NA__NA__NA__NA__NA"
"238","12083325f67d9d8e18191ed9ceac17ca8c493694","Taxon_238","Metazoa__NA__NA__NA__NA__NA__NA"
"239","7c07dbe7101f221c60f635b5eead74116b053940","Taxon_239","Metazoa__NA__NA__NA__NA__NA__NA"
"240","373fafe23391242dcdb7a6902d7acfb0c6598417","Taxon_240","Metazoa__Cnidaria__Hydrozoa__Leptothecata__Campanulariidae__NA__NA"
"241","b5c54c111eb9ed6b896dad8022f1ae1a3d6ae0cf","Taxon_241","Metazoa__Cnidaria__Scyphozoa__NA__NA__NA__NA"
"242","3716ec47a8a97109791958586e9248bd6dbf10d2","Taxon_242","Metazoa__Arthropoda__Hexanauplia__NA__NA__NA__NA"
"243","a952a73ac1263798bddf116375c382ecb300b1c2","Taxon_243","Metazoa__NA__NA__NA__NA__NA__NA"
"244","3bd102092cf271a7c30088a5026020b63286429c","Taxon_244","Metazoa__Mollusca__Bivalvia__Veneroida__NA__NA__NA"
"245","6bb4bff9ba5f7b3d26d0d89625d174051e4b4201","Taxon_245","Metazoa__NA__NA__NA__NA__NA__NA"
"246","3d20e584d089df6b2c6873f04b82a9ab2b11766f","Taxon_246","Metazoa__Arthropoda__Hexanauplia__Calanoida__NA__NA__NA"
"247","f8369a552f325816430945aa3dfd9a5d8673d539","Taxon_247","Metazoa__Cnidaria__Hydrozoa__NA__NA__NA__NA"
"248","8a906df9ada755b3db587795a07628baa05dfd74","Taxon_248","Metazoa__NA__NA__NA__NA__NA__NA"
"249","a63b93c2761a10b24b202e9261a013f79c06f437","Taxon_249","Metazoa__Annelida__Clitellata__Haplotaxida__Naididae__NA__NA"
"250","61722e3eaefef2867021b8846dcc533192fa9de3","Taxon_250","Metazoa__NA__NA__NA__NA__NA__NA"
